0.0026041666666666804 -0.00034722222222222345 0.00052083333333332173 -0.00017361111111111065 -0 0 -0 0 0.00018414239093400314 -0.00012276159395599543 0.00036828478186800247 -0.00024552318791199266 0 0 0 0 0 0 0 0 -0.00032992178375674447 5.3708197355749267e-05 7.6725996222590812e-06 -5.3708197355749279e-05 0 0 0 0 -0 0 -0 0 -4.2085626077717963e-18 -6.1380796977999668e-05 -6.3933682899285066e-18 -0.00012276159395599927 0 0 0 0 -0 0 -0 0 0.0005524271728019617 -0.00018414239093399902 -0.0011048543456040466 0.00018414239093401368 0 0 0 0 0 0 0 0 -4.1646545373685015e-17 -0.00036828478186799549 0.00055242717280193088 0.00036828478186801429 0 0 0 0 0 0 0 0 -0 0 -0 0 0.014731391274720186 0 0.10311973892303804 0 0.058925565098878662 0 -0.014731391274720186 0 -0.058925565098878664 0 -0.10311973892303803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0036828478186799307 0 0 0 -0.00073656956373599166 0 -5.6875218383472073e-18 0.00073656956373598012 0 0 0 0 
-0.00034722222222222345 0.0026041666666666804 -0.00017361111111111065 0.00052083333333332173 0 -0 0 -0 6.1380796977999668e-05 4.2085526816044457e-18 0.00012276159395599927 6.3933715986509568e-18 0 0 0 0 0 0 0 0 -0.00022250538904524669 7.6725996222488152e-06 -7.6725996222479272e-06 -9.9743795089243798e-05 0 0 0 0 0 -0 0 -0 0.00012276159395599543 -0.00018414239093400314 0.00024552318791199266 -0.00036828478186800247 0 0 0 0 0 -0 0 -0 0.00036828478186801429 0.00055242717280193088 -0.00036828478186799549 -4.1646532138795214e-17 0 0 0 0 0 0 0 0 0.00018414239093401368 -0.0011048543456040466 -0.00018414239093399902 0.0005524271728019617 0 0 0 0 0 0 0 0 0 -0 0 -0 0 0.014731391274720186 0 0.10311973892303804 0 0.058925565098878662 0 -0.014731391274720186 0 -0.058925565098878664 0 -0.10311973892303803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0.0036828478186799307 0 0 0 0.00073656956373599166 0 -0.00073656956373598012 5.6874986772900558e-18 0 0 0 0 
0.00052083333333332173 -0.00017361111111111065 0.0026041666666666804 -0.00034722222222222345 -0 0 -0 0 0.0001841423909340072 0.00049104637582399947 0.0001841423909339963 -0.00012276159395599886 0 0 0 0 0 0 0 0 -3.8362998111255174e-05 -5.3708197355749886e-05 8.4398595844741775e-05 -0.00013043419357824828 0 0 0 0 -0 0 -0 0 -0.00073656956373600035 6.138079697799874e-05 3.1586354911480391e-18 -6.1380796978000295e-05 0 0 0 0 -0 0 -0 0 -4.1646599967605444e-17 -0.00036828478186799549 0.00055242717280193088 0.00036828478186801429 0 0 0 0 0 0 0 0 0.0005524271728019617 -0.00018414239093399902 -0.0011048543456040466 0.00018414239093401368 0 0 0 0 0 0 0 0 -0 0 -0 0 0.014731391274720186 0 0.058925565098878664 0 0.10311973892303803 0 -0.014731391274720186 0 -0.10311973892303804 0 -0.058925565098878662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00073656956373599166 0 0 0 -0.0036828478186799307 0 0.00073656956373598012 -5.6875615430166098e-18 0 0 0 0 
-0.00017361111111111065 0.00052083333333332173 -0.00034722222222222345 0.0026041666666666804 0 -0 0 -0 -6.138079697799874e-05 0.00073656956373600035 6.1380796978000295e-05 -3.1586321824255889e-18 0 0 0 0 0 0 0 0 3.8362998111247261e-05 -0.00019181499055625218 9.974379508924685e-05 -0.0002685409867787544 0 0 0 0 0 -0 0 -0 -0.00049104637582399947 -0.0001841423909340072 0.00012276159395599886 -0.0001841423909339963 0 0 0 0 0 -0 0 -0 0.00018414239093401368 -0.0011048543456040466 -0.00018414239093399902 0.0005524271728019617 0 0 0 0 0 0 0 0 0.00036828478186801429 0.00055242717280193088 -0.00036828478186799549 -4.1646571843464617e-17 0 0 0 0 0 0 0 0 0 -0 0 -0 0 0.014731391274720186 0 0.058925565098878664 0 0.10311973892303803 0 -0.014731391274720186 0 -0.10311973892303804 0 -0.058925565098878662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0.00073656956373599166 0 0 0 0.0036828478186799307 0 5.6874887511227051e-18 -0.00073656956373598012 0 0 0 0 
-0 0 -0 0 0.0031250000000000123 1.4889251025954498e-23 0.00078124999999998032 -8.2718061255302767e-24 0 0 0 0 0 0 0 0 0.00018414239093400314 -6.1380796977999668e-05 0.0001841423909340072 6.138079697799874e-05 0 0 0 0 -0.00018414239093400314 -6.1380796977999668e-05 -0.0001841423909340072 6.138079697799874e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 0 0 0 0 0.0011718749999999887 0.00013020833333333247 0.00039062499999997808 -0.00013020833333333639 -0.0011718749999999887 0.00013020833333333247 0.00039062499999997808 0.00013020833333333639 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 -0.041666666666666669 0 -0.072916666666666774 0 -0.010416666666666562 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 0.041666666666666669 0 0.010416666666666559 0 0.072916666666666767 0 0 0.00052083333333334039 0 0.00052083333333334039 -0.0052083333333333028 0 0 0 -0.00104166666666667 0 0 0 
0 -0 0 -0 -6.6174449004242214e-24 0.0026041666666666802 -3.3087224502121107e-24 0.00052083333333331731 0 0 0 0 0 0 0 0 0.00012276159395599543 4.2085493728819955e-18 -0.00049104637582399947 0.00073656956373600035 0 0 0 0 0.00012276159395599543 -4.2085493728819955e-18 -0.00049104637582399947 -0.00073656956373600035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 0 0 0 0.00091145833333332633 0.001562499999999995 0.00026041666666665906 0.00039062499999998317 0.00091145833333332633 -0.001562499999999995 -0.00026041666666665906 0.00039062499999998317 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 -0.041666666666666669 0 -0.072916666666666774 0 -0.010416666666666562 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 0.041666666666666669 0 0.010416666666666559 0 0.072916666666666767 0 5.1969706478787597e-18 0 -5.1969971176583614e-18 7.9409338805090657e-23 0 0 0 0 0 0 0 
-0 0 -0 0 0.00078124999999998032 -9.9261673506363321e-24 0.0026041666666667028 5.3559944662808542e-23 0 0 0 0 0 0 0 0 0.00036828478186800247 -0.00012276159395599927 0.0001841423909339963 -6.1380796978000295e-05 0 0 0 0 -0.00036828478186800247 -0.00012276159395599927 -0.0001841423909339963 -6.1380796978000295e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 0 0 0 0 -0.00039062500000002815 -0.00013020833333333723 4.1165007143170946e-17 0.00013020833333334415 0.00039062500000002815 -0.00013020833333333723 4.1165007143170946e-17 -0.00013020833333334415 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 -0.072916666666666824 0 -0.041666666666666878 0 -0.010416666666666302 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 0.072916666666666824 0 0.010416666666666299 0 0.041666666666666876 0 0 0.00052083333333334317 0 0.00052083333333334317 -0.0010416666666666461 0 0 0 -0.0052083333333333352 0 0 0 
0 -0 0 -0 -1.3234889800848443e-23 0.00052083333333331731 -1.4889251025954498e-23 0.0015625000000000177 0 0 0 0 0 0 0 0 0.00024552318791199266 6.3933997227917836e-18 0.00012276159395599886 -3.1586139844521128e-18 0 0 0 0 0.00024552318791199266 -6.3933997227917836e-18 0.00012276159395599886 3.1586139844521128e-18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 0 0 0 0.00065104166666663315 -4.4248465151527715e-17 0.00052083333333332932 0.00039062500000001796 0.00065104166666663315 4.4248465151527715e-17 -0.00052083333333332932 0.00039062500000001796 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 -0.072916666666666824 0 -0.041666666666666878 0 -0.010416666666666302 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 0.072916666666666824 0 0.010416666666666299 0 0.041666666666666876 0 0.0005208333333333378 0 -0.0005208333333333378 -1.3234889800848443e-23 0 0 0 0 0 0 0 
0.00018414239093400314 6.1380796977999668e-05 0.0001841423909340072 -6.138079697799874e-05 0 0 0 0 0.0031250000000000123 -1.8197973476166609e-23 0.00078124999999998032 4.963083675318166e-24 0.00018414239093400314 -6.1380796977999668e-05 0.0001841423909340072 6.138079697799874e-05 -0 0 -0 0 -0.0004448784722222217 -7.5954861111111414e-05 -0.00033637152777777778 -5.4253472222222252e-05 -0 0 -0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 0 0 0 0 -0.0011718749999999887 -0.00013020833333333247 -0.00039062499999997808 0.00013020833333333639 0.0004448784722222217 -7.5954861111111414e-05 0.00033637152777777778 -5.4253472222222252e-05 0.0011718749999999887 -0.00013020833333333247 -0.00039062499999997808 -0.00013020833333333639 0 0 0 0 -0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.041666666666666669 0 -0.072916666666666774 0 -0.010416666666666562 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 0.041666666666666669 0 0.010416666666666559 0 0.072916666666666767 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00052083333333334039 0 -0.00052083333333334039 0 0.0052083333333333028 0 0.00104166666666667 0 0 0 0 0 
-0.00012276159395599543 4.2085493728819955e-18 0.00049104637582399947 0.00073656956373600035 0 0 0 0 -2.6469779601696886e-23 0.0026041666666666802 -3.3087224502121107e-24 0.00052083333333331731 0.00012276159395599543 4.2085493728819955e-18 -0.00049104637582399947 0.00073656956373600035 0 -0 0 -0 -0.00027126736111111026 -0.00046657986111111175 -0.00011935763888888992 -0.00031467013888889169 0 -0 0 -0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 0 0 0 -0.00091145833333332633 -0.001562499999999995 -0.00026041666666665906 -0.00039062499999998317 -0.00027126736111111026 0.00046657986111111175 -0.00011935763888888992 0.00031467013888889169 -0.00091145833333332633 0.001562499999999995 0.00026041666666665906 -0.00039062499999998317 0 0 0 0 0 -0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.041666666666666669 0 -0.072916666666666774 0 -0.010416666666666562 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 0.041666666666666669 0 0.010416666666666559 0 0.072916666666666767 0 0 0 0 0 0 0 0 0 0 0 0 -5.1969706478787597e-18 0 5.1969971176583614e-18 0 7.9409338805090657e-23 0 -2.6469779601696886e-23 0 0 0 0 0 
0.00036828478186800247 0.00012276159395599927 0.0001841423909339963 6.1380796978000295e-05 0 0 0 0 0.00078124999999998032 8.2718061255302767e-24 0.0026041666666667028 6.0590979869509277e-23 0.00036828478186800247 -0.00012276159395599927 0.0001841423909339963 -6.1380796978000295e-05 -0 0 -0 0 -0.00022243923611110792 -3.7977430555555652e-05 0.00045030381944445924 3.7977430555556481e-05 -0 0 -0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 0 0 0 0 0.00039062500000002815 0.00013020833333333723 -4.1165007143170946e-17 -0.00013020833333334415 0.00022243923611110792 -3.7977430555555652e-05 -0.00045030381944445924 3.7977430555556481e-05 -0.00039062500000002815 0.00013020833333333723 -4.1165007143170946e-17 0.00013020833333334415 0 0 0 0 -0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.072916666666666824 0 -0.041666666666666878 0 -0.010416666666666302 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 0.072916666666666824 0 0.010416666666666299 0 0.041666666666666876 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00052083333333334317 0 -0.00052083333333334317 0 0.0010416666666666461 0 0.0052083333333333352 0 0 0 0 0 
-0.00024552318791199266 6.3933864879019828e-18 -0.00012276159395599886 -3.1586404542317145e-18 0 0 0 0 -3.3087224502121107e-24 0.00052083333333331731 -1.8197973476166609e-23 0.0015625000000000177 0.00024552318791199266 6.3933997227917836e-18 0.00012276159395599886 -3.1586139844521128e-18 0 -0 0 -0 -0.00013563368055555659 -0.00023328993055555291 0.00023328993055556019 0.00029839409722223228 0 -0 0 -0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 0 0 0 -0.00065104166666663315 4.4248465151527715e-17 -0.00052083333333332932 -0.00039062500000001796 -0.00013563368055555659 0.00023328993055555291 0.00023328993055556019 -0.00029839409722223228 -0.00065104166666663315 -4.4248465151527715e-17 0.00052083333333332932 -0.00039062500000001796 0 0 0 0 0 -0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.072916666666666824 0 -0.041666666666666878 0 -0.010416666666666302 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 0.072916666666666824 0 0.010416666666666299 0 0.041666666666666876 0 0 0 0 0 0 0 0 0 0 0 0 -0.0005208333333333378 0 0.0005208333333333378 0 -1.3234889800848443e-23 0 1.3234889800848443e-23 0 0 0 0 0 
0 0 0 0 0 0 0 0 0.00018414239093400314 0.00012276159395599543 0.00036828478186800247 0.00024552318791199266 0.0026041666666666804 0.00034722222222222345 0.00052083333333332173 0.00017361111111111065 0 0 0 0 0 0 0 0 0 0 0 0 -4.2085493728819955e-18 6.1380796977999668e-05 -6.3933682899285066e-18 0.00012276159395599927 -0 0 -0 0 0 0 0 0 4.1646571843464617e-17 -0.00036828478186799549 0.00055242717280193088 -0.00036828478186801429 0 0 0 0 0.00032992178375674447 5.3708197355749267e-05 -7.6725996222590812e-06 -5.3708197355749279e-05 -0.0005524271728019617 -0.00018414239093399902 -0.0011048543456040466 -0.00018414239093401368 -0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 0 0 0 0 0 0 -0.014731391274720186 0 -0.058925565098878664 0 -0.10311973892303803 0 0.014731391274720186 0 0.10311973892303804 0 0.058925565098878662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0036828478186799307 0 -0.00073656956373599166 0.00073656956373598012 -5.6874953685676056e-18 0 0 0 0 0 
0 0 0 0 0 0 0 0 -6.1380796977999668e-05 4.2085526816044457e-18 -0.00012276159395599927 6.3933715986509568e-18 0.00034722222222222345 0.0026041666666666804 0.00017361111111111065 0.00052083333333332173 0 0 0 0 0 0 0 0 0 0 0 0 -0.00012276159395599543 -0.00018414239093400314 -0.00024552318791199266 -0.00036828478186800247 0 -0 0 -0 0 0 0 0 0.00018414239093401368 0.0011048543456040466 0.00018414239093399902 0.0005524271728019617 0 0 0 0 -0.00022250538904524669 -7.6725996222488152e-06 -7.6725996222479272e-06 9.9743795089243798e-05 0.00036828478186801429 -0.00055242717280193088 0.00036828478186799549 -4.1646532138795214e-17 0 -0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 0 0 0 0 0 0 -0.014731391274720186 0 -0.058925565098878664 0 -0.10311973892303803 0 0.014731391274720186 0 0.10311973892303804 0 0.058925565098878662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0036828478186799307 0 -0.00073656956373599166 -5.6875251470696575e-18 0.00073656956373598012 0 0 0 0 0 
0 0 0 0 0 0 0 0 0.0001841423909340072 -0.00049104637582399947 0.0001841423909339963 0.00012276159395599886 0.00052083333333332173 0.00017361111111111065 0.0026041666666666804 0.00034722222222222345 0 0 0 0 0 0 0 0 0 0 0 0 -0.00073656956373600035 -6.138079697799874e-05 3.1586354911480391e-18 6.1380796978000295e-05 -0 0 -0 0 0 0 0 0 -0.0005524271728019617 -0.00018414239093399902 -0.0011048543456040466 -0.00018414239093401368 0 0 0 0 3.8362998111255174e-05 -5.3708197355749886e-05 -8.4398595844741775e-05 -0.00013043419357824828 4.1646573497825842e-17 -0.00036828478186799549 0.00055242717280193088 -0.00036828478186801429 -0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 -0 0 -0 0 0 0 0 0 0 0 -0.014731391274720186 0 -0.10311973892303804 0 -0.058925565098878662 0 0.014731391274720186 0 0.058925565098878664 0 0.10311973892303803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00073656956373599166 0 -0.0036828478186799307 -5.6875086034574064e-18 0.00073656956373598012 0 0 0 0 0 
