0.010416666666666767 -0.0013888888888889178 0.0020833333333333661 -0.0006944444444444522 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00073656956373600968 0.0004910463758239876 -0.001473139127472005 0.00098209275164798489 0 0 0 0 -1.4121600947725687e-17 -0.00024552318791200304 -1.0584139897085512e-17 -0.00049104637582400401 0 0 0 0 0.002209708691207981 -0.00073656956373600307 -0.0044194173824160814 0.0007365695637360226 -7.2539372207266247e-17 -0.0014731391274720065 0.002209708691207899 0.0014731391274720375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.029462782549439921 0 0.20623947784607629 0 0.11785113019775755 0 0 0 0 0 0 0 -0.029462782549439921 0 -0.11785113019775755 0 -0.20623947784607629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0147313912747196 0 -0.002946278254943955 -5.2493437537986772e-17 0.002946278254943856 0 0 0 0 0 
-0.0013888888888889178 0.010416666666666767 -0.0006944444444444522 0.0020833333333333661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00024552318791200304 -1.4121521538386882e-17 -0.00049104637582400401 -1.0584153131975313e-17 0 0 0 0 0.0004910463758239876 -0.00073656956373600968 0.00098209275164798489 -0.001473139127472005 0 0 0 0 0.0014731391274720375 0.002209708691207899 -0.0014731391274720065 -7.2539822193519476e-17 0.0007365695637360226 -0.0044194173824160814 -0.00073656956373600307 0.002209708691207981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.029462782549439921 0 0.20623947784607629 0 0.11785113019775755 0 0 0 0 0 0 0 -0.029462782549439921 0 -0.11785113019775755 0 -0.20623947784607629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0147313912747196 0 0.002946278254943955 -0.002946278254943856 5.2493212544860157e-17 0 0 0 0 0 
0.0020833333333333661 -0.0006944444444444522 0.010416666666666767 -0.0013888888888889178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00073656956373599289 -0.0019641855032959862 -0.0007365695637359767 0.00049104637582400588 0 0 0 0 -0.0029462782549439697 0.00024552318791200066 3.2997161077026333e-17 -0.00024552318791200322 0 0 0 0 -7.2539524408498957e-17 -0.0014731391274720065 0.002209708691207899 0.0014731391274720375 0.002209708691207981 -0.00073656956373600307 -0.0044194173824160814 0.0007365695637360226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.029462782549439921 0 0.11785113019775755 0 0.20623947784607629 0 0 0 0 0 0 0 -0.029462782549439921 0 -0.20623947784607629 0 -0.11785113019775755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.002946278254943955 0 -0.0147313912747196 0.002946278254943856 -5.2493384598427568e-17 0 0 0 0 0 
-0.0006944444444444522 0.0020833333333333661 -0.0013888888888889178 0.010416666666666767 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00024552318791200066 -0.0029462782549439697 -0.00024552318791200322 3.2997068432797727e-17 0 0 0 0 -0.0019641855032959862 -0.00073656956373599289 0.00049104637582400588 -0.0007365695637359767 0 0 0 0 0.0007365695637360226 -0.0044194173824160814 -0.00073656956373600307 0.002209708691207981 0.0014731391274720375 0.002209708691207899 -0.0014731391274720065 -7.2540007481976688e-17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.029462782549439921 0 0.11785113019775755 0 0.20623947784607629 0 0 0 0 0 0 0 -0.029462782549439921 0 -0.20623947784607629 0 -0.11785113019775755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002946278254943955 0 0.0147313912747196 5.2493278719309162e-17 -0.002946278254943856 0 0 0 0 0 
0 0 0 0 0.010416666666666767 0.0013888888888889178 0.0020833333333333661 0.0006944444444444522 -1.4121468598827678e-17 0.00024552318791200304 -1.0584126662195712e-17 0.00049104637582400401 0 0 0 0 0 0 0 0 0.00073656956373600968 0.0004910463758239876 0.001473139127472005 0.00098209275164798489 0 0 0 0 0 0 0 0 0.002209708691207981 0.00073656956373600307 0.0044194173824160814 0.0007365695637360226 0 0 0 0 0 0 0 0 0 0 0 0 -7.2539531025943857e-17 0.0014731391274720065 -0.002209708691207899 0.0014731391274720375 0 0 0 0 0 0 0 0 0 0 0 0 -0.029462782549439921 0 -0.20623947784607629 0 -0.11785113019775755 0 0.029462782549439921 0 0.11785113019775755 0 0.20623947784607629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0147313912747196 0 0 0 0.0029462782549439549 5.2493437537986772e-17 0 -0.002946278254943856 0 0 0 0 
0 0 0 0 0.0013888888888889178 0.010416666666666767 0.0006944444444444522 0.0020833333333333661 -0.0004910463758239876 -0.00073656956373600968 -0.00098209275164798489 -0.001473139127472005 0 0 0 0 0 0 0 0 -0.00024552318791200304 1.412149506860728e-17 -0.00049104637582400401 1.0584120044750811e-17 0 0 0 0 0 0 0 0 -0.0014731391274720375 0.002209708691207899 -0.0014731391274720065 7.2539822193519476e-17 0 0 0 0 0 0 0 0 0 0 0 0 -0.0007365695637360226 -0.0044194173824160814 -0.00073656956373600307 -0.002209708691207981 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.029462782549439921 0 -0.20623947784607629 0 -0.11785113019775755 0 0.029462782549439921 0 0.11785113019775755 0 0.20623947784607629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0147313912747196 0 0 0 0.002946278254943955 -0.002946278254943856 0 5.2493450772876573e-17 0 0 0 0 
0 0 0 0 0.0020833333333333661 0.0006944444444444522 0.010416666666666767 0.0013888888888889178 -0.0029462782549439697 -0.00024552318791200066 3.2997121372356931e-17 0.00024552318791200322 0 0 0 0 0 0 0 0 0.00073656956373599289 -0.0019641855032959862 0.0007365695637359767 0.00049104637582400588 0 0 0 0 0 0 0 0 -7.2540053804090991e-17 0.0014731391274720065 -0.002209708691207899 0.0014731391274720375 0 0 0 0 0 0 0 0 0 0 0 0 0.002209708691207981 0.00073656956373600307 0.0044194173824160814 0.0007365695637360226 0 0 0 0 0 0 0 0 0 0 0 0 -0.029462782549439921 0 -0.11785113019775755 0 -0.20623947784607629 0 0.029462782549439921 0 0.20623947784607629 0 0.11785113019775755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0029462782549439549 0 0 0 0.0147313912747196 -0.002946278254943856 0 5.2493384598427568e-17 0 0 0 0 
0 0 0 0 0.0006944444444444522 0.0020833333333333661 0.0013888888888889178 0.010416666666666767 0.0019641855032959862 -0.00073656956373599289 -0.00049104637582400588 -0.0007365695637359767 0 0 0 0 0 0 0 0 0.00024552318791200066 0.0029462782549439697 -0.00024552318791200322 -3.2997088285132429e-17 0 0 0 0 0 0 0 0 -0.0007365695637360226 -0.0044194173824160814 -0.00073656956373600307 -0.002209708691207981 0 0 0 0 0 0 0 0 0 0 0 0 -0.0014731391274720375 0.002209708691207899 -0.0014731391274720065 7.2539795723739874e-17 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.029462782549439921 0 -0.11785113019775755 0 -0.20623947784607629 0 0.029462782549439921 0 0.20623947784607629 0 0.11785113019775755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002946278254943955 0 0 0 0.0147313912747196 5.2493490477545975e-17 0 -0.002946278254943856 0 0 0 0 
0 0 0 0 -1.4121574477946085e-17 -0.0004910463758239876 -0.0029462782549439697 0.0019641855032959862 0.01041666666666671 2.7940322912902372e-23 0.0020833333333332838 -1.0845256920139567e-23 0 0 0 0 -1.4121574477946085e-17 0.0004910463758239876 -0.0029462782549439697 -0.0019641855032959862 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0015624999999999494 -0.001041666666666647 -0.006250000000000055 0.003645833333333358 0.0015624999999999494 0.001041666666666647 0.006250000000000055 0.003645833333333358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.083333333333333338 0 -0.14583333333333354 0 -0.020833333333333121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.083333333333333338 0 0.020833333333333119 0 0.14583333333333354 0 0 0 0 0 0 0 2.1476202740277565e-17 0 0 -2.1476096861159158e-17 1.0587911840678754e-22 0 0 0 0 0 0 0 
0 0 0 0 0.00024552318791200304 -0.00073656956373600968 -0.00024552318791200066 -0.00073656956373599289 7.7938795493885304e-23 0.012500000000000063 -6.6909720659844868e-23 0.0031249999999999555 0 0 0 0 -0.00024552318791200304 -0.00073656956373600968 0.00024552318791200066 -0.00073656956373599289 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0005208333333333524 0.0015624999999999455 0.00052083333333334092 -0.0046875000000000333 -0.0005208333333333524 0.0015624999999999455 0.00052083333333334092 0.0046875000000000333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.083333333333333338 0 -0.14583333333333354 0 -0.020833333333333121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.083333333333333338 0 0.020833333333333119 0 0.14583333333333354 0 0 0 0 0 0 -0.0020833333333333363 0 0 -0.0020833333333333363 0.020833333333333033 0 0 0.0041666666666666148 0 0 0 0 
0 0 0 0 -1.0584219306424318e-17 -0.00098209275164798489 3.2996869909450715e-17 -0.00049104637582400588 0.0020833333333332838 -3.0697591621412231e-23 0.0062500000000000507 -9.558531522834883e-24 0 0 0 0 -1.0584192836644716e-17 0.00098209275164798489 3.299694931878952e-17 0.00049104637582400588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0015625000000000563 -0.0020833333333333514 8.7418882354327321e-17 0.0026041666666666384 0.0015625000000000563 0.0020833333333333514 -8.7418670596090507e-17 0.0026041666666666384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.14583333333333373 0 -0.083333333333333597 0 -0.020833333333332677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14583333333333373 0 0.020833333333332675 0 0.083333333333333596 0 0 0 0 0 0 0 0.0020833333333333387 0 0 -0.0020833333333333387 5.2939559203393771e-23 0 0 -1.0587911840678754e-22 0 0 0 0 
