0.010416666666666767 -0.0013888888888889178 0.0020833333333333661 -0.0006944444444444522 0 0 0 0 0.00047570117657948572 0.0016208366702003047 0.00076725996222497486 -0.00042391112912931976 -0.00073656956373600968 0.0004910463758239876 -0.001473139127472005 0.00098209275164798489 0 0 0 0 -0.0024705770783644608 0.00024360503800643833 -8.4398595844713198e-05 -0.00024360503800644012 0.002209708691207981 -0.00073656956373600307 -0.0044194173824160814 0.0007365695637360226 -7.2539372207266247e-17 -0.0014731391274720065 0.002209708691207899 0.0014731391274720375 0 0 0 0 0 0 0.029462782549439921 0 0.20623947784607629 0 0.11785113019775755 0 -0.029462782549439921 0 -0.11785113019775755 0 -0.20623947784607629 0 0 -0.0147313912747196 -0.002946278254943955 -5.2493437537986772e-17 0.002946278254943856 0 0 0 
-0.0013888888888889178 0.010416666666666767 -0.0006944444444444522 0.0020833333333333661 0 0 0 0 -0.00024360503800643833 0.0024705770783644608 0.00024360503800644012 8.4398595844713198e-05 -0.00024552318791200304 -1.4121521538386882e-17 -0.00049104637582400401 -1.0584153131975313e-17 0 0 0 0 -0.0016208366702003047 -0.00047570117657948572 0.00042391112912931976 -0.00076725996222497486 0.0014731391274720375 0.002209708691207899 -0.0014731391274720065 -7.2539822193519476e-17 0.0007365695637360226 -0.0044194173824160814 -0.00073656956373600307 0.002209708691207981 0 0 0 0 0 0 0 0.029462782549439921 0 0.20623947784607629 0 0.11785113019775755 0 -0.029462782549439921 0 -0.11785113019775755 0 -0.20623947784607629 0 0.0147313912747196 0.002946278254943955 -0.002946278254943856 5.2493212544860157e-17 0 0 0 
0.0020833333333333661 -0.0006944444444444522 0.010416666666666767 -0.0013888888888889178 0 0 0 0 0.00076150551250832175 -0.00029155878564549083 0.0014482031786996957 -0.00079027776109174024 -0.00073656956373599289 -0.0019641855032959862 -0.0007365695637359767 0.00049104637582400588 0 0 0 0 -5.5626347261325845e-05 -0.0002378505882897531 5.5626347261298601e-05 -0.00049871897544625356 -7.2539524408498957e-17 -0.0014731391274720065 0.002209708691207899 0.0014731391274720375 0.002209708691207981 -0.00073656956373600307 -0.0044194173824160814 0.0007365695637360226 0 0 0 0 0 0 0.029462782549439921 0 0.11785113019775755 0 0.20623947784607629 0 -0.029462782549439921 0 -0.20623947784607629 0 -0.11785113019775755 0 0 -0.002946278254943955 -0.0147313912747196 0.002946278254943856 -5.2493384598427568e-17 0 0 0 
-0.0006944444444444522 0.0020833333333333661 -0.0013888888888889178 0.010416666666666767 0 0 0 0 0.0002378505882897531 5.5626347261325845e-05 0.00049871897544625356 -5.5626347261298601e-05 0.00024552318791200066 -0.0029462782549439697 -0.00024552318791200322 3.2997068432797727e-17 0 0 0 0 0.00029155878564549083 -0.00076150551250832175 0.00079027776109174024 -0.0014482031786996957 0.0007365695637360226 -0.0044194173824160814 -0.00073656956373600307 0.002209708691207981 0.0014731391274720375 0.002209708691207899 -0.0014731391274720065 -7.2540007481976688e-17 0 0 0 0 0 0 0 0.029462782549439921 0 0.11785113019775755 0 0.20623947784607629 0 -0.029462782549439921 0 -0.20623947784607629 0 -0.11785113019775755 0 0.002946278254943955 0.0147313912747196 5.2493278719309162e-17 -0.002946278254943856 0 0 0 
0 0 0 0 15000000000.00342 -0.0012776692708333438 5000000000.00064 -0.00028076171874998948 0 0 0 0 -0.0020358615451389152 0.0012681749131944551 -0.0010850694444444535 0.00067681206597223199 0.0013468424479166062 -0.00061848958333331472 -0.0058919270833333904 0.0029581705729166944 0 0 0 0 0 0 0 0 0 0 0 0 0.0026041666666666744 0 -0.018229166666666468 0 0.015624999999999786 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0074218749999998553 0 6.5104166666688386e-05 -0.0017578124999999893 0 0 0 0 
0 0 0 0 -0.0012776692708333438 15000000000.004017 -0.00019938151041666429 5000000000.0008407 0 0 0 0 0.00034044053819445144 -0.0020738389756944719 0.00017225477430555798 -0.0010796440972222294 0.00045572916666668432 0.0013142903645832599 0.00051676432291667462 -0.004557291666666707 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0026041666666666744 0 -0.018229166666666468 0 0.015624999999999786 0 0 0 0 0 0 0 0 0 0 0 0 0.0085286458333330962 0 -0.0019531250000000088 0.0012369791666665941 0 0 0 0 
0 0 0 0 5000000000.00064 -0.00019938151041666429 15000000000.002102 -0.00061848958333334234 0 0 0 0 -0.0011054144965277851 0.0005710177951388998 0.0013292100694444926 -0.0014580620659722314 0.0015828450520833752 -0.0016764322916666873 -0.0004069010416665793 0.0019246419270833114 0 0 0 0 0 0 0 0 0 0 0 0 -0.01302083333333293 0 -0.0026041666666664088 0 0.015624999999999342 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00039062499999993789 0 0.0020182291666666718 -0.0029296874999999735 0 0 0 0 
0 0 0 0 -0.00028076171874998948 5000000000.0008407 -0.00061848958333334234 15000000000.003285 0 0 0 0 0.00018039279513889136 -0.001083713107638901 -0.0001722547743055635 0.0011773003472222653 -0.00045572916666668739 -0.0001424153645832789 -0.00051676432291668575 0.0013346354166667444 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.01302083333333293 0 -0.0026041666666664088 0 0.015624999999999342 0 0 0 0 0 0 0 0 0 0 0 0 0.0013671874999998425 0 -0.0019531250000000727 0.0083984374999997564 0 0 0 0 
0.00047570117657948572 -0.00024360503800643833 0.00076150551250832175 0.0002378505882897531 0 0 0 0 15000000000.004017 0.0012776692708333438 5000000000.0008407 0.00019938151041666429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.004557291666666707 -0.00051676432291667462 -0.0013142903645832599 0.00045572916666668432 0 0 0 0 0 0 0.0026041666666666744 0 -0.018229166666666468 0 0.015624999999999786 0 0 0 0 0 0 0 0 0.0085286458333330962 -0.0019531250000000088 0 0.0012369791666665941 0 0 0 
0.0016208366702003047 0.0024705770783644608 -0.00029155878564549083 5.5626347261325845e-05 0 0 0 0 0.0012776692708333438 15000000000.00342 0.00028076171874998948 5000000000.00064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0029581705729166944 -0.0058919270833333904 -0.00061848958333331472 -0.0013468424479166062 0 0 0 0 0 0 0 0.0026041666666666744 0 -0.018229166666666468 0 0.015624999999999786 0 0 0 0 0 0 0 0.0074218749999998553 -6.5104166666688386e-05 0 0.0017578124999999893 0 0 0 
